3786	e130014j05rik	214133
3787	gpr180	58245
3788	e130103i17rik	319845
3789	slc30a10	226781
3790	e130115j16rik	239128
3791	prr15	78004
3792	ric3	320360
3793	e130309b19rik	243187
3794	e130309f12rik	272031
3795	e2f1	13555
3796	e2f2	242705
3797	e2f3	13557
3798	e2f4	104394
3799	e2f5	13559
3800	e2f6	50496
3801	e2f7	52679
3802	e2r	27458
3803	kcnt2	240776
3804	e430002g05rik	210622
3805	e430003d02rik	331912
3806	lax1	240754
3807	e430025e21rik	223593
3808	e430028b21rik	211948
3809	g3bp2	23881
3810	lrrc8c	100604
3811	e4f1	13560
3812	eaf1	74427
3813	eaf2	106389
3814	ear-ps1	53887
3815	ear-ps2	93743
3816	ear1	13586
3817	ear10	93725
3818	ear11	93726
3819	ear2	13587
3820	ear3	53876
3821	ear5	54159
3822	ear6	93719
3823	ear7	53873
3824	ear8	53874
3825	ear9	53875
3826	sh2d1b1	26904
3827	ebag9	55960
3828	ebf1	13591
3829	ebf2	13592
3830	ebf3	13593
3831	ebf4	228598
3832	ebi2	321019
3833	ebi3	50498
3834	ebna1bp2	69072
3835	ebp	13595
3836	ebpl	68177
3837	ece1	230857
3838	ece2	107522
3839	ecel1	13599
3840	ecgf1	72962
3841	ech1	51798
3842	echs1	93747
3843	eclb	13600
3844	ecm1	13601
3845	ect2	13605
3846	eda	13607
3847	eda2r	245527
3848	edar	13608
3849	edaradd	171211
3850	edem1	192193
3851	edf1	59022
3852	edg1	13609
3853	edg2	14745
3854	edg3	13610
3855	edg4	53978
3856	edg5	14739
3857	edg6	13611
3858	edg7	65086
3859	edg8	94226
3860	edil3	13612
3861	edn1	13614
3862	edn2	13615
3863	edn3	13616
3864	ednra	13617
3865	ednrb	13618
3866	edv	13623
3867	eea1	216238
3868	eed	13626
3869	eef1a1	13627
3870	eef1a1-ps1	235503
3871	eef1a2	13628
3872	eef1b2	55949
3873	eef1d	66656
3874	eef1g	67160
3875	eef2	13629
3876	eef2k	13631
3877	eefsec	65967
3878	eem1	104422
3879	efcbp1	69352
3880	efcbp2	117148
3881	efemp1	216616
3882	efemp2	58859
3883	efhc1	71877
3884	efhd1	98363
3885	efna1	13636
3886	efna2	13637
3887	efna3	13638
3888	efna4	13639
3889	efna5	13640
3890	efnb1	13641
3891	efnb2	13642
3892	efnb3	13643
3893	efs	13644
3894	egf	13645
3895	egfl6	54156
3896	egfl7	353156
3897	egfr	13649
3898	egln1	112405
3899	egln2	112406
3900	egln3	112407
3901	egr1	13653
3902	egr2	13654
3903	egr3	13655
3904	egr4	13656
3905	ehbp1	216565
3906	ehd1	13660
3907	ehd2	259300
3908	ehd3	57440
3909	ehd4	98878
3910	ehf	13661
3911	ehhadh	74147
3912	ehmt1	77683
3913	rhox4b	57737
3914	ei24	13663
3915	eif1a	13664
3916	eif2ak1	15467
3917	eif2ak3	13666
3918	eif2ak4	27103
3919	eif2b1	209354
3920	eif2b2	217715
3921	eif2b3	108067
3922	eif2b4	13667
3923	eif2b5	224045
3924	eif2c1	236511
3925	eif2c2	239528
3926	eif2c3	214150
3927	eif2c4	76850
3928	eif2s1	13665
3929	eif2s2	67204
3930	eif2s3x	26905
3931	eif2s3x-ps1	26906
3932	eif2s3y	26908
3933	eif3s1	78655
3934	eif3s10	13669
3935	eif3s12	73830
3936	eif3s2	54709
3937	eif3s3	68135
3938	eif3s4	53356
3939	eif3s5	66085
3940	eif3s6	16341
3941	eif3s6-ps1	16342
3942	eif3s6-ps2	16343
3943	eif3s6-ps3	16344
3944	eif3s6-ps4	16345
3945	eif3s6ip	223691
3946	eif3s7	55944
3947	eif3s8	56347
3948	eif3s9	27979
3949	eif4a-ps4	13674
3950	eif4a1	13681
3951	eif4a2	13682
3952	eif4b	75705
3953	eif4e	13684
3954	eif4e2	26987
3955	eif4e3	66892
3956	eif4ebp1	13685
3957	eif4ebp2	13688
3958	eif4ebp3	108112
3959	eif4enif1	74203
3960	eif4g1	208643
3961	eif4g2	13690
3962	eif4g3	230861
3963	eif5	217869
3964	eif5a	276770
3965	eif5a2	208691
3966	eif5b	226982
3967	ela1	109901
3968	ela2a	13706
3969	ela3	67868
3970	elac1	114615
3971	elac2	68626
3972	elavl1	15568
3973	elavl2	15569
3974	elavl3	15571
3975	elavl4	15572
3976	elf1	13709
3977	elf2	69257
3978	elf3	13710
3979	elf4	56501
3980	elf5	13711
3981	elk1	13712
3982	elk3	13713
3983	elk4	13714
3984	ell	13716
3985	ell2	192657
3986	elmo1	140580
3987	elmo2	140579
3988	elmo3	234683
3989	eln	13717
3990	elovl1	54325
3991	elovl2	54326
3992	elovl3	12686
3993	elovl4	83603
3994	elovl5	68801
3995	elovl6	170439
3996	elp3	74195
3997	elp4	77766
3998	eltd1	170757
3999	ahctf1	226747
4000	emb	13723
4001	emcn	59308
4002	emd	13726
4003	eme2	72639
4004	emi1	104323
4005	emid1	140703
4006	emid2	140709
4007	emilin1	100952
4008	emilin2	246707
4009	emilin3	280635
4010	eml1	68519
4011	eml2	72205
4012	eml4	78798
4013	emp1	13730
4014	emp2	13731
4015	emp3	13732
4016	emr1	13733
4017	emr4	52614
4018	emx1	13796
4019	emx2	13797
4020	emx2os	329078
4021	en1	13798
4022	en2	13799
4023	enah	13800
4024	enam	13801
4025	enc1	13803
4026	zfp703	353310
4027	end3	353311
4028	endog	13804
4029	endogl1	208194
4030	eng	13805
4031	eno1	13806
4032	eno2	13807
4033	eno3	13808
4034	enpep	13809
4035	enpp1	18605
4036	enpp2	18606
4037	enpp3	209558
4038	enpp4	224794
4039	enpp5	83965
4040	enpp7	404708
4041	ensa	56205
4042	entpd1	12495
4043	entpd2	12496
4044	entpd3	215446
4045	entpd4	67464
4046	entpd5	12499
4047	entpd6	12497
4048	entpd7	93685
4049	entpd8	72090
4050	eomes	13813
4051	ep300	328572
4052	ep400	75560
4053	epas1	13819
4054	epb4.1	269587
4055	epb4.1l1	13821
4056	epb4.1l2	13822
4057	epb4.1l3	13823
4058	epb4.1l4a	13824
4059	epb4.1l4b	54357
4060	epb4.2	13828
4061	epb4.9	13829
4062	epc1	13831
4063	epdr1	94228
4064	epdr1	105298
4065	epgn	71920
4066	epha1	13835
4067	epha2	13836
4068	epha3	13837
4069	epha4	13838
4070	epha5	13839
4071	epha6	13840
4072	epha7	13841
4073	epha8	13842
4074	ephb1	270190
4075	ephb2	13844
4076	ephb3	13845
4077	ephb4	13846
4078	ephb6	13848
4079	ephx1	13849
4080	ephx2	13850
4081	stx2	13852
4082	epm2a	13853
4083	epm2aip1	77781
4084	epn1	13854
4085	epn2	13855
4086	epn3	71889
4087	epo	13856
4088	epor	13857
4089	eppk1	223650
4090	eprs	107508
4091	eps15	13858
4092	eps15l1	13859
4093	eps8	13860
4094	eps8l1	67425
4095	eps8l2	98845
4096	eps8l3	99662
4097	epsti1	108670
4098	epx	13861
4099	er	104035
4100	eraf	170812
4101	eral1	57837
4102	eras	353283
4103	erbb2	13866
4104	erbb2ip	59079
4105	erbb3	13867
4106	erbb4	13869
4107	ercc1	13870
4108	ercc2	13871
4109	ercc3	13872
4110	ercc4	50505
4111	ercc5	22592
4112	ercc6	218892
4113	ercc8	71991
4114	erdr1	170942
4115	ereg	13874
4116	erf	13875
4117	erg	13876
4118	erh	13877
4119	ermap	27028
4120	ern1	78943
4121	ern2	26918
4122	ero1l	50527
4123	erp29	67397
4124	erv4	27282
4125	es1	13884
4126	es22	13897
4127	es25	109610
4128	es2el	27886
4129	es3	109590
4130	es31	382053
4131	esam1	69524
4132	esco1	77805
4133	esd	13885
4134	esm1	71690
4135	espl1	105988
4136	espn	56226
4137	esr1	13982
4138	esr2	13983
4139	esrra	26379
4140	esrrb	26380
4141	ift57	73916
4142	esrrg	26381
4143	esx1	13984
4144	etf1	225363
4145	etfa	110842
4146	etfb	110826
4147	etfdh	66841
4148	ethe1	66071
4149	etnk1	75320
4150	etnk2	214253
4151	rnasen	14000
4152	etos1	114660
4153	ets1	23871
4154	ets2	23872
4155	etv2	14008
4156	etv1	14009
4157	etv3	27049
4158	etv4	18612
4159	etv5	104156
4160	etv6	14011
4161	eva1	14012
4162	evc	59056
4163	evc2	68525
4164	tmc8	217356
4165	evi1	14013
4166	evi12	14016
4167	evi2a	14017
4168	evi2b	216984
4169	evi5	14020
4170	evl	14026
4171	evpl	14027
4172	evx1	14028
4173	evx2	14029
4174	ewsr1	14030
4175	exma	14036
4176	exo1	26909
4177	exoc7	53413
4178	exoc8	102058
4179	exosc1	66583
4180	exosc10	50912
4181	exosc2	227715
4182	exosc3	66362
4183	exosc4	109075
4184	exosc5	27998
4185	exosc6	72544
4186	exosc7	66446
4187	exosc8	69639
4188	exosc9	50911
4189	expi	14038
4190	ext1	14042
4191	ext2	14043
4192	extl2	58193
4193	extl3	54616
4194	eya1	14048
4195	eya2	14049
4196	eya3	14050
4197	eya4	14051
4198	eye1	111981
4199	ezh1	14055
4200	ezh2	14056
4201	f10	14058
4202	f11	109821
4203	f11r	16456
4204	f12	58992
4205	f13a1	74145
4206	f13b	14060
4207	f2	14061
4208	f2r	14062
4209	f2rl1	14063
4210	f2rl2	14064
4211	f2rl3	14065
4212	f3	14066
4213	f5	14067
4214	pigz	239827
4215	f7	14068
4216	cd300lf	246746
4217	f730014i05rik	228866
4218	f8	14069
4219	f8a	14070
4220	f9	14071
4221	fa2h	338521
4222	faah	14073
4223	fabp1	14080
4224	fabp2	14079
4225	fabp3	14077
4226	fabp3-ps1	14074
4227	fabp4	11770
4228	fabp5	16592
4229	fabp6	16204
4230	fabp7	12140
4231	fabp9	21884
4232	fadd	14082
4233	fads1	76267
4234	fads2	56473
4235	fads3	60527
4236	fads6	328035
4237	faf1	14084
4238	fah	14085
4239	faim	23873
4240	faim2	72393
4241	bptf	207165
4242	fanca	14087
4243	fancc	14088
4244	fancd2	211651
4245	fance	72775
4246	fancg	60534
4247	fancl	67030
4248	fap	14089
4249	farp1	223254
4250	farp2	227377
4251	fars2	69955
4252	farsa	66590
4253	farsb	23874
4254	fas	14102
4255	fasn	14104
4256	fastk	66587
4257	fate1	77905
4258	fat1	14107
4259	fau	14109
4260	fau-ps1	14110
4261	fau-ps2	14111
4262	fau-ps3	14112
4263	fbf1	217335
4264	fbl	14113
4265	fbln1	14114
4266	fbln2	14115
4267	fbln5	23876
4268	fbm1	104275
4269	fbn1	14118
4270	fbn2	14119
4271	fbp1	14121
4272	fbp2	14120
4273	fbp3	14122
4274	fbs1	14123
4275	fbxl10	30841
4276	fbxl13	320118
4277	fbxl14	101358
4278	fbxl16	214931
4279	fbxl17	50758
4280	fbxl18	231863
4281	fbxl19	233902
4282	fbxl2	72179
4283	fbxl20	72194
4284	fbxl3	50789
4285	fbxo10	269529
4286	fbxo11	225055
4287	fbxo15	50764
4288	fbxo16	50759
4289	fbxo18	50755
4290	fbxo2	230904
4291	fbxo27	233040
4292	fbxo28	67948
4293	fbxo30	71865
4294	fbxo31	76454
4295	fbxo32	67731
4296	fbxo33	70611
4297	fbxo34	78938
4298	fbxo36	66153
4299	fbxo38	107035
4300	fbxo4	106052
4301	fbxo40	207215
4302	fbxo41	330369
4303	fbxo42	213499
4304	fbxo43	78803
4305	fbxo44	230903
4306	fbxo45	268882
4307	fbxo46	243867
4308	fbxo5	67141
4309	fbxo6	50762
4310	fbxo7	69754
4311	fbxo9	71538
4312	fbxw11	103583
4313	fbxw2	30050
4314	fbxw4	30838
4315	fbxw7	50754
4316	fbxw9	68628
4317	fcamr	64435
4318	fcer1a	14125
4319	fcer1g	14127
4320	fcer2a	14128
4321	fcgr1	14129
4322	fcgr2b	14130
4323	fcgr3	14131
4324	fcgrt	14132
4325	fchsd1	319262
4326	fchsd2	207278
4327	fcmd	246179
4328	fcna	14133
4329	fcnb	14134
4330	fcr	109615
4331	fcrl5	329693
4332	fcgr3a	246256
4333	fdft1	14137
4334	fdps	110196
4335	fdx1	14148
4336	fdxr	14149
4337	fech	14151
4338	fem1a	14154
4339	fem1b	14155
4340	fem1c	240263
4341	fen1	14156
4342	fer1l3	226101
4343	fer1l4	74562
4344	ferd3l	114712
4345	fert1	110864
4346	fert2	14158
4347	fes	14159
4348	fetub	59083
4349	fev	260298
4350	fez1	235180
4351	fez2	225020
4352	fga	14161
4353	fgb	110135
4354	fgd1	14163
4355	fgd2	26382
4356	fgd3	30938
4357	fgd4	224014
4358	fgf1	14164
4359	fgf10	14165
4360	fgf11	14166
4361	fgf12	14167
4362	fgf13	14168
4363	fgf14	14169
4364	fgf15	14170
4365	fgf16	80903
4366	fgf17	14171
4367	fgf18	14172
4368	fgf2	14173
4369	fgf20	80857
4370	fgf21	56636
4371	fgf22	67112
4372	fgf23	64654
4373	fgf3	14174
4374	fgf4	14175
4375	fgf5	14176
4376	fgf6	14177
4377	fgf7	14178
4378	fgf8	14179
4379	fgf9	14180
4380	fgfbp1	14181
4381	fgfr1	14182
4382	fgfr1op	75296
4383	fgfr1op2	67529
4384	fgfr2	14183
4385	fgfr3	14184
4386	fgfr3-ps	14185
4387	fgfr4	14186
4388	fgfrl1	116701
4389	fgg	99571
4390	fgl1	234199
4391	fgl2	14190
4392	fgr	14191
4393	fh1	14194
4394	fhit	14198
4395	fhl1	14199
4396	fhl2	14200
4397	fhl3	14201
4398	fhl4	14202
4399	fhl5	57756
4400	fhod1	234686
4401	fhod3	78597
4402	fibp	58249
4403	figf	14205
4404	figla	26910
4405	fign	60344
4406	fin14	14209
4407	fin15	14210
4408	fip1l1	66899
4409	fiz1	23877
4410	fjx1	14221
4411	fkbp10	14230
4412	fkbp11	66120
4413	fkbp14	231997
4414	fkbp1a	14225
4415	fkbp1b	14226
4416	fkbp2	14227
4417	fkbp3	30795
4418	fkbp4	14228
4419	fkbp5	14229
4420	fkbp6	94244
4421	fkbp7	14231
4422	fkbp8	14232
4423	fkbp9	27055
4424	fkhl18	14239
4425	fkrp	243853
4426	flcn	216805
4427	flg	14246
4428	fli1	14247
4429	flii	14248
4430	flna	192176
4431	flnb	286940
4432	flnc	68794
4433	flot1	14251
4434	flot2	14252
4435	flrt1	396184
4436	flrt3	71436
4437	flt1	14254
4438	flt3	14255
4439	flt3l	14256
4440	flt4	14257
4441	fltn	103941
4442	thoc5	107829
4443	fmn1	14260
4444	fmn2	54418
4445	fmnl1	57778
4446	fmnl2	71409
4447	fmnl3	22379
4448	fmo1	14261
4449	eg226604	226604
4450	eg226601	226601
4451	fmo2	55990
4452	fmo3	14262
4453	fmo4	226564
4454	fmo5	14263
4455	fmo6	226565
4456	fmod	14264
4457	fmr1	14265
4458	aff2	14266
4459	fn1	14268
4460	fn3k	63828
4461	fnbp1	14269
4462	fnbp1l	214459
4463	prpf40a	56194
4464	fnbp4	55935
4465	fndc1	68655
4466	fndc3b	72007
4467	fndc4	64339
4468	fndc5	384061
4469	fnta	14272
4470	fntb	110606
4471	fob3	109398
4472	folh1	53320
4473	folr1	14275
4474	folr2	14276
4475	folr4	64931
4476	for5	109647
4477	fos	14281
4478	fosb	14282
4479	fosl1	14283
4480	fosl2	14284
4481	fosr	14285
4482	foxa1	15375
4483	foxa2	15376
4484	foxa3	15377
4485	foxb1	64290
4486	foxb2	14240
4487	foxc1	17300
4488	foxc2	14234
4489	foxd1	15229
4490	foxd2	17301
4491	foxd3	15221
4492	foxd4	14237
4493	foxe1	110805
4494	foxe3	30923
4495	foxf1a	15227
4496	foxf2	14238
4497	foxg1	15228
4498	foxh1	14106
4499	foxi1	14233
4500	foxi2	270004
4501	foxj1	15223
4502	foxj2	60611
4503	foxk1	17425
4504	foxl1	14241
4505	foxl2	26927
4506	foxm1	14235
4507	foxn1	15218
4508	foxn2	14236
4509	foxn4	116810
4510	foxo1	56458
4511	foxo3a	56484
4512	foxo6	329934
4513	foxp1	108655
4514	foxp2	114142
4515	foxp3	20371
4516	foxp4	74123
4517	foxq1	15220
4518	fpgs	14287
4519	fpgt	75540
4520	fpr-rs1	14288
4521	fpr-rs2	14289
4522	fpr-rs3	14290
4523	fpr-rs4	14291
4524	fpr-rs5	14292
4525	fpr1	14293
4526	fprl1	14294
4527	frag1	233575
4528	frap1	56717
4529	fras1	231470
4530	frat1	14296
4531	frat2	212398
4532	frda-ps	260347
4533	frem1	329872
4534	frem2	242022
4535	freq	14299
4536	frg1	14300
4537	frk	14302
4538	frmd3	242506
4539	frmd4b	232288
4540	frs2	327826
4541	frs3	107971
4542	frzb	20378
4543	fscn1	14086
4544	fscn2	238021
4545	fscn3	56223
4546	fsd1	240121
4547	fshb	14308
4548	cenpi	102920
4549	fshr	14309
4550	fsip1	71313
4551	fsip2	241516
4552	fsn	14310
4553	fst	14313
4554	fstl1	14314
4555	fstl3	83554
4556	ftcd	14317
4557	fth-ps1	14320
4558	fth-ps2	14321
4559	fth-ps3	14322
4560	fth1	14319
4561	aldh1l1	107747
4562	mthfd1l	270685
4563	fthl17	83457
4564	ftl1	14325
4565	ftl2	14337
4566	ftmt	67634
4567	fto	26383
4568	aktip	14339
4569	ftsj1	54632
4570	ftsj2	68017
4571	ftsj3	56095
4572	fubp1	51886
4573	fubp3	320267
4574	fuca1	71665
4575	fuk	234730
4576	furin	18550
4577	fus	233908
4578	fusip1	14105
4579	fut1	14343
4580	fut10	171167
4581	fut11	73068
4582	fut2	14344
4583	fut4	14345
4584	fut4-ps1	14346
4585	fut7	14347
4586	fut8	53618
4587	fut9	14348
4588	fv1	14349
4589	fv4	14352
4590	fvt1	70750
4591	fxc1	14356
4592	fxn	14297
4593	fxr1h	14359
4594	fxr2	23879
4595	fxyd1	56188
4596	fxyd2	11936
4597	fxyd3	17178
4598	fxyd4	108017
4599	fxyd5	18301
4600	fxyd6	59095
4601	fxyd7	57780
4602	fyb	23880
4603	fyco1	17281
4604	fyn	14360
4605	fzd1	14362
4606	fzd10	93897
4607	fzd2	57265
4608	fzd3	14365
4609	fzd4	14366
4610	fzd5	14367
4611	fzd6	14368
4612	fzd7	14369
4613	fzd8	14370
4614	fzd9	14371
4615	fzr1	56371
4616	g0s2	14373
4617	isg15	53606
4618	xrcc6	14375
4619	g3bp	27041
4620	cdc123	98828
4621	vash1	238328
4622	g6pc	14377
4623	g6pc2	14378
4624	g6pc3	68401
4625	g6pd2	14380
4626	g6pdx	14381
4627	gaa	14387
4628	gab1	14388
4629	gab2	14389
4630	gab3	210710
4631	jakmip1	76071
4632	gabarap	56486
4633	gabarapl1	57436
4634	gabarapl2	93739
4635	gabbr1	54393
4636	gabpa	14390
4637	gabpb1	14391
4638	gabpb2	213054
4639	gabra1	14394
4640	gabra2	14395
4641	gabra3	14396
4642	gabra4	14397
4643	gabra5	110886
4644	gabra6	14399
4645	gabrb1	14400
4646	gabrb2	14401
4647	gabrb3	14402
4648	gabrd	14403
4649	gabre	14404
4650	gabrg1	14405
4651	gabrg2	14406
4652	gabrg3	14407
4653	gabrp	216643
4654	gabrq	57249
4655	gabrr1	14408
4656	gabrr2	14409
4657	slc6a11	243616
4658	gad1	14415
4659	gad2	14417
4660	gadd45a	13197
4661	gadd45b	17873
4662	gadd45g	23882
4663	gadd45gip1	102060
4664	gak	231580
4665	gal	14419
4666	gal3st1	53897
4667	gal3st2	381334
4668	gal3st4	330217
4669	galc	14420
4670	gale	74246
4671	b4galnt1	14421
4672	b4galnt2	14422
4673	galk1	14635
4674	galk2	69976
4675	galm	319625
4676	galnact2	78752
4677	galns	50917
4678	galnt1	14423
4679	galnt10	171212
4680	galnt11	231050
4681	galnt12	230145
4682	galnt13	271786
4683	galnt14	71685
4684	galnt2	108148
4685	galnt3	14425
4686	galnt4	14426
4687	galnt5	241391
4688	galnt6	207839
4689	galnt7	108150
4690	galnt9	231605
4691	galntl2	78754
4692	galp	232836
4693	galr1	14427
4694	galr2	14428
4695	galr3	14429
4696	galt	14430
4697	gamt	14431
4698	gan	209239
4699	ganab	14376
4700	ganc	76051
4701	gap43	14432
4702	gapd	407972
4703	gapdhs	14447
4704	garnl1	56784
4705	garnl4	380711
4706	gars	353172
4707	gart	14450
4708	gas1	14451
4709	gas2	14453
4710	gas2l1	78926
4711	gas5	14455
4712	gas6	14456
4713	gas7	14457
4714	gas8	104346
4715	gast	14459
4716	gata1	14460
4717	gata2	14461
4718	gata3	14462
4719	gata4	14463
4720	gata5	14464
4721	gata6	14465
4722	gatm	67092
4723	gba	14466
4724	gba2	230101
4725	gbas	14467
4726	gbe1	74185
4727	gbf1	107338
4728	gbgt1	227671
4729	ankrd49	56503
4730	gbl	56716
4731	gbp1	14468
4732	gbp2	14469
4733	gbp3	55932
4734	gbp5	229898
4735	gbx1	231044
4736	gbx2	14472
4737	gc	14473
4738	gca	227960
4739	gcap8	14486
4740	gcat	26912
4741	gcc1	74375
4742	gcdh	270076
4743	gcet2	14525
4744	gcg	14526
4745	gcgr	14527
4746	gch1	14528
4747	gchfr	320415
4748	syf2	68592
4749	gck	103988
4750	gckr	231103
4751	gmcl1	23885
4752	gclc	14629
4753	gclm	14630
4754	gcm1	14531
4755	gcm2	107889
4756	gcn1l1	231659
4757	gcn5l2	14534
4758	gcna1	107425
4759	gcnt1	14537
4760	gcnt2	14538
4761	gcnt3	72077
4762	gcs1	57377
4763	gda	14544
4764	gdap1	14545
4765	gdap1l1	228858
4766	tmem16e	233246
4767	gdf1	14559
4768	gdf10	14560
4769	gdf11	14561
4770	gdf15	23886
4771	gdf2	12165
4772	gdf3	14562
4773	gdf5	14563
4774	gdf6	242316
4775	gdf7	238057
4776	gdf8	17700
4777	gdf9	14566
4778	gdi1	14567
4779	gdi2	14568
4780	gdi2	14569
4781	gdnf	14573
4782	gdpd1	66569
4783	gdpd2	71584
4784	gem	14579
4785	gemin5	216766
4786	gemin6	67242
4787	gemin7	69731
4788	gfap	14580
4789	gfer	11692
4790	gfi1	14581
4791	gfi1b	14582
4792	gfm1	28030
4793	gfm2	320806
4794	gfpt1	14583
4795	gfpt2	14584
4796	gfra1	14585
4797	gfra2	14586
4798	gfra3	14587
4799	gfra4	14588
4800	gga1	106039
4801	gga2	74105
4802	gga3	260302
4803	ggcx	56316
4804	ggh	14590
4805	ggn	243897
4806	ggnbp1	70772
4807	ggnbp2	217039
4808	ggps1	14593
4809	ggt1	14598
4810	ggta1	14594
4811	ggtl3	207182
4812	ggtla1	23887
4813	gh	14599
4814	ghitm	66092
4815	ghr	14600
4816	ghrh	14601
4817	ghrhr	14602
4818	ghrl	58991
4819	ghsr	208188
4820	gif	14603
4821	gimap1	16205
4822	gimap3	83408
4823	gimap4	107526
4824	gimap5	317757
4825	gimap6	231931
4826	gimap7	231932
4827	gimap8	243374
4828	gimap9	317758
4829	gip	14607
4830	gipr	381853
4831	git1	216963
4832	git2	26431
4833	gja1	14609
4834	gja10	14610
4835	gja12	118454
4836	gja3	14611
4837	gja4	14612
4838	gja5	14613
4839	gja7	14615
4840	gja8	14616
4841	gja9	14617
4842	gjb1	14618
4843	gjb2	14619
4844	gjb3	14620
4845	gjb4	14621
4846	gjb5	14622
4847	gjb6	14623
4848	gjc1	353155
4849	gje1	118446
4850	gykl1	14625
4851	gk2	14626
4852	gkap1	56278
4853	gkn1	66283
4854	gla	11605
4855	glb1	12091
4856	glcci1	170772
4857	glce	93683
4858	gldc	104174
4859	gle1l	74412
4860	glg1	20340
4861	gli1	14632
4862	gli2	14633
4863	gli3	14634
4864	glipr1	73690
4865	glipr2	384009
4866	glis1	230587
4867	glis2	83396
4868	glis3	226075
4869	glmn	170823
4870	gln3-1	14636
4871	glns-ps1	14646
4872	glo1	109801
4873	glp1r	14652
4874	glp2r	93896
4875	glra1	14654
4876	glra2	237213
4877	glra3	110304
4878	glra4	14657
4879	glrb	14658
4880	glrp1	14659
4881	glrx	93692
4882	glrx2	69367
4883	gls	14660
4884	gls2	216456
4885	gltp	56356
4886	gltscr1	276711
4887	gltscr2	68077
4888	glud1	14661
4889	glul	14645
4890	glyat	107146
4891	glycam1	14663
4892	gpr176	381413
4893	gm1067	381778
4894	gm1419	384515
4895	gm1549	260300
4896	gm1564	268491
4897	mtg1	212508
4898	gm1866	331507
4899	gm1960	330122
4900	npffr1	237362
4901	gm2a	14667
4902	gm440	242819
4903	gm542	224087
4904	gm566	229672
4905	atg9b	213948
4906	tmem132e	270893
4907	gm900	380792
4908	gmds	218138
4909	gmeb1	56809
4910	gmeb2	229004
4911	gmfb	63985
4912	gmfg	63986
4913	gmip	78816
4914	gmnn	57441
4915	gmppb	331026
4916	gmpr	66355
4917	gmpr2	105446
4918	gmps	229363
4919	gna-rs1	14670
4920	gna11	14672
4921	gna12	14673
4922	gna13	14674
4923	gna14	14675
4924	gna15	14676
4925	gnai1	14677
4926	gnai2	14678
4927	gnai3	14679
4928	gnal	14680
4929	gnao1	14681
4930	gnaq	14682
4931	gnas	14683
4932	gnat1	14685
4933	gnat2	14686
4934	gnaz	14687
4935	gnb1	14688
4936	gnb1l	13972
4937	gnb2	14693
4938	gnb2l1	14694
4939	gnb3	14695
4940	gnb4	14696
4941	gnb5	14697
4942	gne	50798
4943	sergef	27414
4944	gng10	14700
4945	gng11	66066
4946	gng12	14701
4947	gng13	64337
4948	gng2	14702
4949	gng2-ps1	14703
4950	gng3	14704
4951	gng4	14706
4952	gng5	14707
4953	gng7	14708
4954	gng8	14709
4955	gngt1	14699
4956	gngt2	14710
4957	gnl2	230737
4958	gnl3	30877
4959	gnmt	14711
4960	gnpat	14712
4961	gnpda1	26384
4962	gnpda2	67980
4963	gnpnat1	54342
4964	gnpta	110932
4965	gnrh1	14714
4966	gnrhr	14715
4967	gns	75612
4968	golga1	76899
4969	golga2	99412
4970	golga3	269682
4971	golga4	54214
4972	golga5	27277
4973	golga7	57437
4974	golgb1	224139
4975	golph2	105348
4976	golph3	66629
4977	golph4	73124
4978	gopc	94221
4979	gorasp1	74498
4980	gorasp2	70231
4981	gosr1	53334
4982	gosr2	56494
4983	got1	14718
4984	got2	14719
4985	got2-ps1	14720
4986	gp1ba	14723
4987	gp1bb	14724
4988	gp2	67133
4989	pdpn	14726
4990	gp49a	14727
4991	gp5	14729
4992	gp6	243816
4993	gp9	54368
4994	gpa33	59290
4995	gpaa1	14731
4996	gpam	14732
4997	gpbar1	227289
4998	gpc1	14733
4999	gpc2	71951
5000	gpc3	14734
5001	gpc4	14735
5002	gpc5	103978
5003	gpc6	23888
5004	gpd1	14555
5005	gpd2	14571
5006	gpha2	170458
5007	gphb5	217674
5008	gphn	268566
5009	gpi1	14751
5010	gpiap1	53872
5011	gpihbp1	68453
5012	gpkow	209416
5013	gpld1	14756
5014	gpm6a	234267
5015	gpm6b	14758
5016	gpnmb	93695
5017	gpr1	241070
5018	rxfp4	242093
5019	gpr101	245424
5020	gpr103	229214
5021	gpr109a	80885
5022	gpr116	224792
5023	gpr119	236781
5024	gpr12	14738
5025	gpr120	107221
5026	gpr123	52389
5027	gpr124	78560
5028	gpr125	70693
5029	gpr126	215798
5030	gpr128	239853
5031	gpr132	56696
5032	gpr135	238252
5033	gpr139	209776
5034	gpr141	353346
5035	gpr142	217302
5036	gpr143	18241
5037	gpr149	229357
5038	gpr151	240239
5039	npsr1	319239
5040	gpr156	239845
5041	gpr160	71862
5042	gpr171	229323
5043	gpr172b	52710
5044	gpr173	70771
5045	gpr175	24100
5046	gpr18	110168
5047	gpr19	14760
5048	ccr10	12777
5049	gpr20	239530
5050	gpr21	338346
5051	gpr22	73010
5052	gpr23	78134
5053	mchr1	207911
5054	gpr26	233919
5055	gpr27	14761
5056	gpr3	14748
5057	gpr30	76854
5058	gpr33	14762
5059	gpr34	23890
5060	gpr35	64095
5061	gpr37	14763
5062	gpr37l1	171469
5063	gpr39	71111
5064	gpr4	319197
5065	ffar1	233081
5066	ffar2	233079
5067	gpr44	14764
5068	gpr45	93690
5069	lgr4	107515
5070	lgr5	14160
5071	gpr50	14765
